#{"t_start": 1768085452.1975608, "env_id": "LunarLander-v3"}
r,l,t
261.891755,242,244.882232
54.092321,164,244.951039
14.27259,179,245.019094
184.756941,777,245.356038
230.695563,254,245.46603
255.051265,217,245.552875
233.656552,234,245.650406
260.340987,227,246.724889
16.290786,184,246.798973
-44.432886,144,246.858512
9.636005,230,246.96562
241.254515,263,247.066522
246.284,378,247.223747
230.883969,243,247.317374
299.661243,297,247.431539
20.498421,160,247.496111
250.62405,245,248.633217
248.898464,225,248.749534
266.01382,286,248.858644
228.803733,252,248.955409
225.669716,239,249.055872
14.075309,170,249.12296
255.61568,219,249.207606
236.975416,270,249.314061
190.075002,237,250.394879
256.448044,271,250.527431
1.121439,187,250.599999
265.076887,266,250.700655
259.451301,254,250.797791
186.360594,667,251.059592
236.380009,394,252.206494
264.666243,254,252.32749
268.406831,235,252.419183
233.941175,242,252.515114
243.725494,248,252.614811
273.04947,208,252.701455
262.042687,352,252.847489
-1.692374,165,252.91364
240.982382,315,253.985189
285.874237,282,254.101743
-2.130042,142,254.158216
274.577478,228,254.246685
269.101942,254,254.372882
230.737344,297,254.488264
224.862549,237,254.585144
237.499927,265,254.69355
253.329791,248,254.792486
261.111353,198,255.865263
241.496495,291,255.980995
14.194616,156,256.045988
210.286607,364,256.215417
242.441239,221,256.298531
232.476039,218,256.382723
257.856702,337,256.517625
269.662539,233,256.611139
234.940349,275,257.68637
14.861732,179,257.758013
-5.497502,217,257.863407
272.594947,255,257.961002
224.140434,240,258.049561
221.147358,501,258.249787
-9.93007,146,258.308195
-0.34019,163,258.372635
21.727681,148,258.430164
10.307954,206,259.454396
-12.181471,190,259.532031
249.493655,208,259.616284
252.862574,207,259.700782
-9.166581,193,259.77377
278.391994,233,259.875522
-3.896094,299,259.99093
259.739239,231,260.080702
278.711218,244,260.17407
268.020331,248,261.237892
230.756676,258,261.355001
250.506396,238,261.446873
6.712756,217,261.533521
249.762929,302,261.655987
13.849458,138,261.71055
-6.802359,308,261.830146
254.166522,280,261.958572
268.634794,224,262.967769
-0.257434,159,263.030538
237.979297,273,263.146562
16.529409,222,263.257131
121.853495,549,263.477308
11.482026,220,263.56396
222.446667,254,263.666173
256.491097,250,264.746904
-12.581467,204,264.828702
253.752995,233,264.939701
257.132942,239,265.036571
-13.308087,141,265.089931
277.322008,219,265.175176
192.891979,297,265.28887
-1.981521,212,265.370305
217.825563,234,265.460814
18.452994,198,265.536534
299.746078,276,266.625689
253.703671,289,266.735173
8.372588,152,266.80807
242.938824,269,266.915912
287.384924,236,267.008034
227.686281,220,267.091958
285.344613,242,267.187013
-10.42064,181,267.257206
255.511538,285,268.334984
246.363175,249,268.434985
178.887867,412,268.612455
260.228514,263,268.713494
270.288201,215,268.796058
250.924544,230,268.882821
-78.051738,206,268.962564
-22.948779,214,269.04695
213.193871,303,270.106646
207.718974,289,270.219453
275.96611,330,270.348496
256.157092,284,270.461391
250.495103,247,270.568594
251.642319,231,270.659806
26.500193,161,270.729655
-162.551468,466,271.835496
250.758428,269,271.938696
-161.990791,339,272.115838
249.086847,267,272.220933
259.36901,241,272.317826
266.876433,256,272.418667
278.840535,259,272.520927
253.465347,230,272.611267
245.533711,279,273.694969
268.68098,199,273.789755
